state,year,beer_per_capita,wine_per_capita,spirit_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
New Jersey,1979,1.1800000000000002,0.43000000000000005,1.1,2.71,279.70370370370375,85.33333333333334,228.38605028386053,578.1333333333333
New Jersey,1978,1.1700000000000002,0.41000000000000003,1.1,2.69,277.33333333333337,81.36434108527132,228.38605028386053,573.8666666666667
New Jersey,1977,1.1600000000000001,0.4,1.1300000000000001,2.69,274.962962962963,79.37984496124031,234.61476074614765,573.8666666666667
New Mexico,2016,1.1,0.31,0.8400000000000001,2.2600000000000002,260.74074074074076,61.519379844961236,174.40389294403894,482.1333333333334
New Mexico,2015,1.02,0.3,0.7799999999999999,2.1,241.7777777777778,59.534883720930225,161.94647201946472,448.00000000000006
New Mexico,2014,1.29,0.31,0.8200000000000001,2.4099999999999997,305.77777777777777,61.519379844961236,170.25141930251422,514.1333333333333
New Mexico,2013,1.1700000000000002,0.33999999999999997,0.8400000000000001,2.34,277.33333333333337,67.47286821705426,174.40389294403894,499.2
New Mexico,2012,1.24,0.32999999999999996,0.7899999999999999,2.36,293.9259259259259,65.48837209302324,164.02270884022707,503.46666666666664
New Mexico,2011,1.32,0.31,0.72,2.3499999999999996,312.8888888888889,61.519379844961236,149.48905109489053,501.33333333333326
New Mexico,2010,1.23,0.31,0.74,2.2800000000000002,291.5555555555556,61.519379844961236,153.64152473641525,486.4000000000001
New Mexico,2009,1.34,0.31,0.72,2.38,317.6296296296297,61.519379844961236,149.48905109489053,507.73333333333335
New Mexico,2008,1.41,0.31,0.71,2.4299999999999997,334.22222222222223,61.519379844961236,147.41281427412815,518.4
New Mexico,2007,1.3900000000000001,0.3,0.7,2.3899999999999997,329.4814814814815,59.534883720930225,145.33657745336578,509.8666666666666
New Mexico,2006,1.37,0.3,0.69,2.36,324.74074074074076,59.534883720930225,143.2603406326034,503.46666666666664
New Mexico,2005,1.47,0.29000000000000004,0.6599999999999999,2.42,348.4444444444444,57.55038759689923,137.03163017031628,516.2666666666667
New Mexico,2004,1.46,0.25,0.6599999999999999,2.36,346.0740740740741,49.61240310077519,137.03163017031628,503.46666666666664
New Mexico,2003,1.52,0.27,0.61,2.4,360.2962962962963,53.58139534883721,126.65044606650446,512
New Mexico,2002,1.52,0.26,0.61,2.4,360.2962962962963,51.5968992248062,126.65044606650446,512
New Mexico,2001,1.54,0.25,0.61,2.3899999999999997,365.037037037037,49.61240310077519,126.65044606650446,509.8666666666666
New Mexico,2000,1.53,0.25,0.61,2.38,362.6666666666667,49.61240310077519,126.65044606650446,507.73333333333335
New Mexico,1999,1.53,0.25,0.59,2.36,362.6666666666667,49.61240310077519,122.49797242497972,503.46666666666664
New Mexico,1998,1.49,0.24000000000000002,0.58,2.3099999999999996,353.1851851851852,47.62790697674419,120.42173560421736,492.79999999999995
New Mexico,1997,1.51,0.24000000000000002,0.58,2.3299999999999996,357.9259259259259,47.62790697674419,120.42173560421736,497.0666666666666
New Mexico,1996,1.55,0.24000000000000002,0.59,2.38,367.40740740740745,47.62790697674419,122.49797242497972,507.73333333333335
New Mexico,1995,1.56,0.24000000000000002,0.6,2.4,369.77777777777783,47.62790697674419,124.5742092457421,512
New Mexico,1994,1.46,0.19,0.6,2.25,346.0740740740741,37.70542635658914,124.5742092457421,480
New Mexico,1993,1.53,0.23,0.63,2.3899999999999997,362.6666666666667,45.64341085271318,130.8029197080292,509.8666666666666
New Mexico,1992,1.56,0.25,0.6599999999999999,2.4699999999999998,369.77777777777783,49.61240310077519,137.03163017031628,526.9333333333333
New Mexico,1991,1.6400000000000001,0.26,0.64,2.54,388.7407407407408,51.5968992248062,132.87915652879158,541.8666666666667
New Mexico,1990,1.6800000000000002,0.28,0.6799999999999999,2.64,398.22222222222223,55.56589147286822,141.18410381184103,563.2
New Mexico,1989,1.6700000000000002,0.29000000000000004,0.6599999999999999,2.62,395.8518518518519,57.55038759689923,137.03163017031628,558.9333333333334
New Mexico,1988,1.6600000000000001,0.32999999999999996,0.6799999999999999,2.67,393.4814814814815,65.48837209302324,141.18410381184103,569.6
New Mexico,1987,1.6500000000000001,0.36,0.6799999999999999,2.69,391.11111111111114,71.44186046511626,141.18410381184103,573.8666666666667
New Mexico,1986,1.6600000000000001,0.36,0.71,2.73,393.4814814814815,71.44186046511626,147.41281427412815,582.4
New Mexico,1985,1.71,0.36,0.77,2.84,405.3333333333333,71.44186046511626,159.87023519870237,605.8666666666667
New Mexico,1984,1.72,0.28,0.76,2.7600000000000002,407.7037037037037,55.56589147286822,157.79399837794,588.8000000000001
New Mexico,1983,1.72,0.31,0.98,3.01,407.7037037037037,61.519379844961236,203.4712084347121,642.1333333333333
New Mexico,1982,1.72,0.33999999999999997,0.93,2.9899999999999998,407.7037037037037,67.47286821705426,193.09002433090026,637.8666666666667
New Mexico,1981,1.73,0.32,0.9500000000000001,3,410.0740740740741,63.50387596899225,197.242497972425,640
New Mexico,1980,1.6500000000000001,0.32,0.99,2.9699999999999998,391.11111111111114,63.50387596899225,205.54744525547446,633.6
New Mexico,1979,1.6400000000000001,0.29000000000000004,0.97,2.9099999999999997,388.7407407407408,57.55038759689923,201.3949716139497,620.8
New Mexico,1978,1.6500000000000001,0.31,0.96,2.9299999999999997,391.11111111111114,61.519379844961236,199.31873479318736,625.0666666666666
New Mexico,1977,1.62,0.31,0.9500000000000001,2.88,384.00000000000006,61.519379844961236,197.242497972425,614.4
New York,2016,0.91,0.53,0.7899999999999999,2.23,215.70370370370372,105.17829457364341,164.02270884022707,475.73333333333335
New York,2015,0.91,0.5,0.77,2.19,215.70370370370372,99.22480620155038,159.87023519870237,467.2
New York,2014,0.9,0.54,0.77,2.2,213.33333333333334,107.16279069767442,159.87023519870237,469.33333333333337
New York,2013,0.93,0.51,0.77,2.21,220.44444444444446,101.20930232558139,159.87023519870237,471.4666666666667
New York,2012,0.91,0.51,0.75,2.17,215.70370370370372,101.20930232558139,155.71776155717762,462.93333333333334
New York,2011,0.89,0.5,0.73,2.11,210.96296296296296,99.22480620155038,151.56528791565287,450.1333333333333
New York,2010,0.89,0.48000000000000004,0.71,2.09,210.96296296296296,95.25581395348838,147.41281427412815,445.8666666666667
New York,2009,0.92,0.47000000000000003,0.7,2.08,218.0740740740741,93.27131782945737,145.33657745336578,443.73333333333335
New York,2008,0.93,0.47000000000000003,0.6799999999999999,2.08,220.44444444444446,93.27131782945737,141.18410381184103,443.73333333333335
New York,2007,0.93,0.47000000000000003,0.69,2.1,220.44444444444446,93.27131782945737,143.2603406326034,448.00000000000006
New York,2006,0.89,0.46,0.6599999999999999,2.01,210.96296296296296,91.28682170542636,137.03163017031628,428.79999999999995
New York,2005,0.91,0.43000000000000005,0.65,1.99,215.70370370370372,85.33333333333334,134.95539334955393,424.53333333333336
New York,2004,0.92,0.42000000000000004,0.62,1.96,218.0740740740741,83.34883720930233,128.72668288726683,418.1333333333333
New York,2003,0.93,0.4,0.61,1.94,220.44444444444446,79.37984496124031,126.65044606650446,413.8666666666667
New York,2002,0.9500000000000001,0.38,0.59,1.92,225.18518518518522,75.41085271317829,122.49797242497972,409.6
New York,2001,0.96,0.37,0.56,1.8900000000000001,227.55555555555554,73.42635658914728,116.26926196269262,403.20000000000005
New York,2000,0.92,0.38,0.58,1.8800000000000001,218.0740740740741,75.41085271317829,120.42173560421736,401.0666666666667
New York,1999,0.93,0.37,0.56,1.85,220.44444444444446,73.42635658914728,116.26926196269262,394.6666666666667
New York,1998,0.9500000000000001,0.38,0.51,1.84,225.18518518518522,75.41085271317829,105.88807785888078,392.53333333333336
New York,1997,0.8600000000000001,0.36,0.56,1.79,203.85185185185188,71.44186046511626,116.26926196269262,381.8666666666667
New York,1996,0.91,0.36,0.5700000000000001,1.84,215.70370370370372,71.44186046511626,118.34549878345501,392.53333333333336
New York,1995,1,0.38,0.5700000000000001,1.95,237.03703703703704,75.41085271317829,118.34549878345501,416
New York,1994,0.98,0.35,0.6,1.93,232.2962962962963,69.45736434108527,124.5742092457421,411.73333333333335
New York,1993,1,0.35,0.62,1.97,237.03703703703704,69.45736434108527,128.72668288726683,420.26666666666665
New York,1992,1.04,0.37,0.6799999999999999,2.09,246.51851851851856,73.42635658914728,141.18410381184103,445.8666666666667
New York,1991,1.09,0.37,0.69,2.14,258.3703703703704,73.42635658914728,143.2603406326034,456.53333333333336
New York,1990,1.1300000000000001,0.41000000000000003,0.76,2.3,267.8518518518519,81.36434108527132,157.79399837794,490.66666666666663
New York,1989,1.11,0.42000000000000004,0.81,2.34,263.11111111111114,83.34883720930233,168.17518248175185,499.2
New York,1988,1.1400000000000001,0.44,0.8600000000000001,2.4499999999999997,270.22222222222223,87.31782945736434,178.55636658556372,522.6666666666666
New York,1987,1.1400000000000001,0.47000000000000003,0.9,2.51,270.22222222222223,93.27131782945737,186.86131386861314,535.4666666666667
New York,1986,1.12,0.5,0.91,2.53,265.4814814814815,99.22480620155038,188.9375506893755,539.7333333333333
New York,1985,1.1400000000000001,0.49,0.98,2.61,270.22222222222223,97.24031007751937,203.4712084347121,556.8
New York,1984,1.1400000000000001,0.49,1.03,2.67,270.22222222222223,97.24031007751937,213.85239253852396,569.6
New York,1983,1.23,0.49,1.05,2.77,291.5555555555556,97.24031007751937,218.00486618004868,590.9333333333334
New York,1982,1.26,0.48000000000000004,1.11,2.8499999999999996,298.6666666666667,95.25581395348838,230.4622871046229,608
New York,1981,1.25,0.46,1.12,2.8299999999999996,296.2962962962963,91.28682170542636,232.53852392538525,603.7333333333332
New York,1980,1.27,0.46,1.1700000000000002,2.9099999999999997,301.03703703703707,91.28682170542636,242.91970802919715,620.8
New York,1979,1.21,0.44,1.1700000000000002,2.8299999999999996,286.81481481481484,87.31782945736434,242.91970802919715,603.7333333333332
New York,1978,1.1800000000000002,0.42000000000000004,1.1800000000000002,2.7800000000000002,279.70370370370375,83.34883720930233,244.9959448499595,593.0666666666667
New York,1977,1.1800000000000002,0.39,1.1800000000000002,2.75,279.70370370370375,77.3953488372093,244.9959448499595,586.6666666666667
North Carolina,2016,1.05,0.43000000000000005,0.64,2.12,248.88888888888891,85.33333333333334,132.87915652879158,452.2666666666667
North Carolina,2015,1.05,0.42000000000000004,0.63,2.1,248.88888888888891,83.34883720930233,130.8029197080292,448.00000000000006
North Carolina,2014,1.05,0.41000000000000003,0.61,2.07,248.88888888888891,81.36434108527132,126.65044606650446,441.59999999999997
North Carolina,2013,1.04,0.4,0.6,2.04,246.51851851851856,79.37984496124031,124.5742092457421,435.20000000000005
North Carolina,2012,1.06,0.38,0.6,2.04,251.25925925925927,75.41085271317829,124.5742092457421,435.20000000000005
North Carolina,2011,1.05,0.37,0.58,2.01,248.88888888888891,73.42635658914728,120.42173560421736,428.79999999999995
North Carolina,2010,1.07,0.35,0.5700000000000001,2,253.62962962962965,69.45736434108527,118.34549878345501,426.6666666666667
North Carolina,2009,1.1,0.33999999999999997,0.5700000000000001,2.01,260.74074074074076,67.47286821705426,118.34549878345501,428.79999999999995
North Carolina,2008,1.1300000000000001,0.32999999999999996,0.5700000000000001,2.03,267.8518518518519,65.48837209302324,118.34549878345501,433.06666666666666
North Carolina,2007,1.1500000000000001,0.33999999999999997,0.56,2.04,272.59259259259267,67.47286821705426,116.26926196269262,435.20000000000005
North Carolina,2006,1.1400000000000001,0.32999999999999996,0.54,2.01,270.22222222222223,65.48837209302324,112.1167883211679,428.79999999999995
North Carolina,2005,1.1300000000000001,0.3,0.54,1.96,267.8518518518519,59.534883720930225,112.1167883211679,418.1333333333333
North Carolina,2004,1.1600000000000001,0.3,0.53,1.99,274.962962962963,59.534883720930225,110.04055150040553,424.53333333333336
North Carolina,2003,1.21,0.27,0.52,2,286.81481481481484,53.58139534883721,107.96431467964315,426.6666666666667
North Carolina,2002,1.25,0.27,0.5,2.02,296.2962962962963,53.58139534883721,103.81184103811842,430.93333333333334
North Carolina,2001,1.24,0.25,0.51,2,293.9259259259259,49.61240310077519,105.88807785888078,426.6666666666667
North Carolina,2000,1.22,0.25,0.52,1.98,289.18518518518516,49.61240310077519,107.96431467964315,422.40000000000003
North Carolina,1999,1.21,0.24000000000000002,0.51,1.96,286.81481481481484,47.62790697674419,105.88807785888078,418.1333333333333
North Carolina,1998,1.21,0.23,0.5,1.94,286.81481481481484,45.64341085271318,103.81184103811842,413.8666666666667
North Carolina,1997,1.22,0.23,0.52,1.97,289.18518518518516,45.64341085271318,107.96431467964315,420.26666666666665
North Carolina,1996,1.21,0.24000000000000002,0.53,1.98,286.81481481481484,47.62790697674419,110.04055150040553,422.40000000000003
North Carolina,1995,1.12,0.21000000000000002,0.53,1.87,265.4814814814815,41.674418604651166,110.04055150040553,398.9333333333334
North Carolina,1994,1.1400000000000001,0.21000000000000002,0.54,1.8900000000000001,270.22222222222223,41.674418604651166,112.1167883211679,403.20000000000005
North Carolina,1993,1.1400000000000001,0.22,0.56,1.92,270.22222222222223,43.65891472868217,116.26926196269262,409.6
North Carolina,1992,1.1400000000000001,0.23,0.59,1.96,270.22222222222223,45.64341085271318,122.49797242497972,418.1333333333333
North Carolina,1991,1.11,0.24000000000000002,0.6,1.96,263.11111111111114,47.62790697674419,124.5742092457421,418.1333333333333
North Carolina,1990,1.1600000000000001,0.27,0.65,2.08,274.962962962963,53.58139534883721,134.95539334955393,443.73333333333335
North Carolina,1989,1.1300000000000001,0.27,0.6599999999999999,2.05,267.8518518518519,53.58139534883721,137.03163017031628,437.3333333333333
North Carolina,1988,1.11,0.28,0.6799999999999999,2.08,263.11111111111114,55.56589147286822,141.18410381184103,443.73333333333335
North Carolina,1987,1.11,0.28,0.71,2.09,263.11111111111114,55.56589147286822,147.41281427412815,445.8666666666667
North Carolina,1986,1.11,0.3,0.74,2.15,263.11111111111114,59.534883720930225,153.64152473641525,458.6666666666667
North Carolina,1985,1.1,0.27,0.76,2.13,260.74074074074076,53.58139534883721,157.79399837794,454.4
North Carolina,1984,1.11,0.24000000000000002,0.7799999999999999,2.13,263.11111111111114,47.62790697674419,161.94647201946472,454.4
North Carolina,1983,1.11,0.22,0.8,2.12,263.11111111111114,43.65891472868217,166.09894566098947,452.2666666666667
North Carolina,1982,1.07,0.21000000000000002,0.8500000000000001,2.13,253.62962962962965,41.674418604651166,176.48012976480132,454.4
North Carolina,1981,1.1,0.21000000000000002,0.8600000000000001,2.16,260.74074074074076,41.674418604651166,178.55636658556372,460.80000000000007
North Carolina,1980,1.1,0.2,0.8500000000000001,2.16,260.74074074074076,39.689922480620154,176.48012976480132,460.80000000000007
North Carolina,1979,1.04,0.21000000000000002,0.8400000000000001,2.09,246.51851851851856,41.674418604651166,174.40389294403894,445.8666666666667
North Carolina,1978,1.02,0.19,0.8300000000000001,2.04,241.7777777777778,37.70542635658914,172.3276561232766,435.20000000000005
North Carolina,1977,0.98,0.19,0.81,1.98,232.2962962962963,37.70542635658914,168.17518248175185,422.40000000000003
North Dakota,2016,1.51,0.33999999999999997,1.29,3.14,357.9259259259259,67.47286821705426,267.8345498783455,669.8666666666667
North Dakota,2015,1.58,0.35,1.33,3.2600000000000002,374.51851851851853,69.45736434108527,276.139497161395,695.4666666666667
North Dakota,2014,1.6800000000000002,0.35,1.4,3.4299999999999997,398.22222222222223,69.45736434108527,290.67315490673155,731.7333333333333
North Dakota,2013,1.6900000000000002,0.32,1.3800000000000001,3.3899999999999997,400.59259259259267,63.50387596899225,286.52068126520686,723.1999999999999
North Dakota,2012,1.75,0.3,1.3800000000000001,3.4299999999999997,414.81481481481484,59.534883720930225,286.52068126520686,731.7333333333333
North Dakota,2011,1.6600000000000001,0.26,1.26,3.18,393.4814814814815,51.5968992248062,261.6058394160584,678.4000000000001
North Dakota,2010,1.49,0.25,1.1900000000000002,2.9299999999999997,353.1851851851852,49.61240310077519,247.07218167072187,625.0666666666666
North Dakota,2009,1.59,0.24000000000000002,1.1300000000000001,2.96,376.8888888888889,47.62790697674419,234.61476074614765,631.4666666666667
North Dakota,2008,1.6,0.23,1.11,2.94,379.2592592592593,45.64341085271318,230.4622871046229,627.2
North Dakota,2007,1.53,0.23,1.06,2.82,362.6666666666667,45.64341085271318,220.08110300081105,601.6
North Dakota,2006,1.5,0.2,1,2.7,355.5555555555556,39.689922480620154,207.62368207623683,576.0000000000001
North Dakota,2005,1.48,0.18,0.9400000000000001,2.6,350.81481481481484,35.72093023255813,195.16626115166264,554.6666666666667
North Dakota,2004,1.49,0.18,0.8200000000000001,2.4899999999999998,353.1851851851852,35.72093023255813,170.25141930251422,531.1999999999999
North Dakota,2003,1.53,0.17,0.8600000000000001,2.56,362.6666666666667,33.736434108527135,178.55636658556372,546.1333333333333
North Dakota,2002,1.51,0.16,0.8300000000000001,2.5,357.9259259259259,31.751937984496124,172.3276561232766,533.3333333333334
North Dakota,2001,1.46,0.15000000000000002,0.81,2.42,346.0740740740741,29.76744186046512,168.17518248175185,516.2666666666667
North Dakota,2000,1.47,0.15000000000000002,0.7899999999999999,2.4,348.4444444444444,29.76744186046512,164.02270884022707,512
North Dakota,1999,1.48,0.15000000000000002,0.7799999999999999,2.4099999999999997,350.81481481481484,29.76744186046512,161.94647201946472,514.1333333333333
North Dakota,1998,1.45,0.13,0.76,2.3499999999999996,343.7037037037037,25.7984496124031,157.79399837794,501.33333333333326
North Dakota,1997,1.4,0.13,0.77,2.3,331.85185185185185,25.7984496124031,159.87023519870237,490.66666666666663
North Dakota,1996,1.4,0.13,0.77,2.3,331.85185185185185,25.7984496124031,159.87023519870237,490.66666666666663
North Dakota,1995,1.36,0.16,0.77,2.2800000000000002,322.3703703703704,31.751937984496124,159.87023519870237,486.4000000000001
North Dakota,1994,1.3900000000000001,0.15000000000000002,0.7799999999999999,2.32,329.4814814814815,29.76744186046512,161.94647201946472,494.93333333333334
North Dakota,1993,1.37,0.15000000000000002,0.8400000000000001,2.36,324.74074074074076,29.76744186046512,174.40389294403894,503.46666666666664
North Dakota,1992,1.3800000000000001,0.15000000000000002,0.8500000000000001,2.3899999999999997,327.11111111111114,29.76744186046512,176.48012976480132,509.8666666666666
North Dakota,1991,1.43,0.16,0.8600000000000001,2.44,338.962962962963,31.751937984496124,178.55636658556372,520.5333333333333
North Dakota,1990,1.47,0.17,0.93,2.56,348.4444444444444,33.736434108527135,193.09002433090026,546.1333333333333
North Dakota,1989,1.41,0.17,0.8600000000000001,2.44,334.22222222222223,33.736434108527135,178.55636658556372,520.5333333333333
North Dakota,1988,1.41,0.19,0.88,2.48,334.22222222222223,37.70542635658914,182.70884022708842,529.0666666666667
North Dakota,1987,1.37,0.21000000000000002,0.89,2.4699999999999998,324.74074074074076,41.674418604651166,184.7850770478508,526.9333333333333
North Dakota,1986,1.34,0.22,0.8700000000000001,2.44,317.6296296296297,43.65891472868217,180.63260340632607,520.5333333333333
North Dakota,1985,1.34,0.19,0.96,2.5,317.6296296296297,37.70542635658914,199.31873479318736,533.3333333333334
North Dakota,1984,1.41,0.17,0.99,2.56,334.22222222222223,33.736434108527135,205.54744525547446,546.1333333333333
North Dakota,1983,1.49,0.17,1.05,2.71,353.1851851851852,33.736434108527135,218.00486618004868,578.1333333333333
North Dakota,1982,1.52,0.18,1.09,2.79,360.2962962962963,35.72093023255813,226.30981346309818,595.2
North Dakota,1981,1.53,0.18,1.1400000000000001,2.8499999999999996,362.6666666666667,35.72093023255813,236.69099756691003,608
North Dakota,1980,1.52,0.17,1.1300000000000001,2.82,360.2962962962963,33.736434108527135,234.61476074614765,601.6
North Dakota,1979,1.46,0.16,1.1,2.72,346.0740740740741,31.751937984496124,228.38605028386053,580.2666666666668
North Dakota,1978,1.45,0.16,1.1500000000000001,2.7600000000000002,343.7037037037037,31.751937984496124,238.76723438767237,588.8000000000001
North Dakota,1977,1.35,0.15000000000000002,1.12,2.62,320.00000000000006,29.76744186046512,232.53852392538525,558.9333333333334
Ohio,2016,1.1500000000000001,0.31,0.58,2.03,272.59259259259267,61.519379844961236,120.42173560421736,433.06666666666666
Ohio,2015,1.1700000000000002,0.3,0.56,2.03,277.33333333333337,59.534883720930225,116.26926196269262,433.06666666666666
Ohio,2014,1.1900000000000002,0.3,0.54,2.03,282.07407407407413,59.534883720930225,112.1167883211679,433.06666666666666
Ohio,2013,1.22,0.3,0.53,2.04,289.18518518518516,59.534883720930225,110.04055150040553,435.20000000000005
Ohio,2012,1.23,0.29000000000000004,0.51,2.03,291.5555555555556,57.55038759689923,105.88807785888078,433.06666666666666
Ohio,2011,1.24,0.28,0.5,2.02,293.9259259259259,55.56589147286822,103.81184103811842,430.93333333333334
Ohio,2010,1.29,0.25,0.48000000000000004,2.02,305.77777777777777,49.61240310077519,99.65936739659368,430.93333333333334
Ohio,2009,1.3,0.27,0.47000000000000003,2.03,308.14814814814815,53.58139534883721,97.58313057583132,433.06666666666666
Ohio,2008,1.33,0.26,0.46,2.05,315.2592592592593,51.5968992248062,95.50689375506896,437.3333333333333
Ohio,2007,1.34,0.25,0.45,2.04,317.6296296296297,49.61240310077519,93.43065693430657,435.20000000000005
Ohio,2006,1.33,0.24000000000000002,0.44,2.01,315.2592592592593,47.62790697674419,91.35442011354421,428.79999999999995
Ohio,2005,1.34,0.23,0.43000000000000005,2,317.6296296296297,45.64341085271318,89.27818329278186,426.6666666666667
Ohio,2004,1.34,0.22,0.42000000000000004,1.97,317.6296296296297,43.65891472868217,87.20194647201947,420.26666666666665
Ohio,2003,1.34,0.22,0.4,1.95,317.6296296296297,43.65891472868217,83.04947283049474,416
Ohio,2002,1.35,0.21000000000000002,0.39,1.95,320.00000000000006,41.674418604651166,80.97323600973236,416
Ohio,2001,1.34,0.21000000000000002,0.39,1.93,317.6296296296297,41.674418604651166,80.97323600973236,411.73333333333335
Ohio,2000,1.32,0.21000000000000002,0.38,1.91,312.8888888888889,41.674418604651166,78.89699918897,407.46666666666664
Ohio,1999,1.32,0.2,0.37,1.9,312.8888888888889,39.689922480620154,76.82076236820762,405.3333333333333
Ohio,1998,1.3,0.19,0.44,1.94,308.14814814814815,37.70542635658914,91.35442011354421,413.8666666666667
Ohio,1997,1.28,0.19,0.43000000000000005,1.9,303.40740740740745,37.70542635658914,89.27818329278186,405.3333333333333
Ohio,1996,1.36,0.18,0.43000000000000005,1.97,322.3703703703704,35.72093023255813,89.27818329278186,420.26666666666665
Ohio,1995,1.29,0.17,0.43000000000000005,1.8900000000000001,305.77777777777777,33.736434108527135,89.27818329278186,403.20000000000005
Ohio,1994,1.31,0.16,0.37,1.85,310.51851851851853,31.751937984496124,76.82076236820762,394.6666666666667
Ohio,1993,1.29,0.16,0.5,1.95,305.77777777777777,31.751937984496124,103.81184103811842,416
Ohio,1992,1.32,0.17,0.5,1.98,312.8888888888889,33.736434108527135,103.81184103811842,422.40000000000003
Ohio,1991,1.33,0.18,0.51,2.03,315.2592592592593,35.72093023255813,105.88807785888078,433.06666666666666
Ohio,1990,1.34,0.22,0.53,2.09,317.6296296296297,43.65891472868217,110.04055150040553,445.8666666666667
Ohio,1989,1.36,0.22,0.51,2.09,322.3703703703704,43.65891472868217,105.88807785888078,445.8666666666667
Ohio,1988,1.35,0.24000000000000002,0.55,2.13,320.00000000000006,47.62790697674419,114.19302514193026,454.4
Ohio,1987,1.35,0.24000000000000002,0.59,2.18,320.00000000000006,47.62790697674419,122.49797242497972,465.0666666666667
Ohio,1986,1.32,0.25,0.6,2.18,312.8888888888889,49.61240310077519,124.5742092457421,465.0666666666667
Ohio,1985,1.37,0.25,0.59,2.21,324.74074074074076,49.61240310077519,122.49797242497972,471.4666666666667
Ohio,1984,1.41,0.25,0.61,2.27,334.22222222222223,49.61240310077519,126.65044606650446,484.2666666666667
Ohio,1983,1.36,0.22,0.65,2.23,322.3703703703704,43.65891472868217,134.95539334955393,475.73333333333335
Ohio,1982,1.4,0.22,0.6599999999999999,2.2800000000000002,331.85185185185185,43.65891472868217,137.03163017031628,486.4000000000001
Ohio,1981,1.35,0.22,0.6799999999999999,2.25,320.00000000000006,43.65891472868217,141.18410381184103,480
Ohio,1980,1.3900000000000001,0.21000000000000002,0.72,2.3299999999999996,329.4814814814815,41.674418604651166,149.48905109489053,497.0666666666666
Ohio,1979,1.35,0.19,0.7,2.25,320.00000000000006,37.70542635658914,145.33657745336578,480
Ohio,1978,1.1900000000000002,0.2,0.7,2.08,282.07407407407413,39.689922480620154,145.33657745336578,443.73333333333335
Ohio,1977,1.1600000000000001,0.18,0.7,2.03,274.962962962963,35.72093023255813,145.33657745336578,433.06666666666666
Oklahoma,2016,1.05,0.2,0.64,1.8900000000000001,248.88888888888891,39.689922480620154,132.87915652879158,403.20000000000005
Oklahoma,2015,1.07,0.19,0.62,1.8900000000000001,253.62962962962965,37.70542635658914,128.72668288726683,403.20000000000005
Oklahoma,2014,1.09,0.19,0.63,1.91,258.3703703703704,37.70542635658914,130.8029197080292,407.46666666666664
Oklahoma,2013,1.11,0.19,0.62,1.93,263.11111111111114,37.70542635658914,128.72668288726683,411.73333333333335
Oklahoma,2012,1.1400000000000001,0.19,0.61,1.94,270.22222222222223,37.70542635658914,126.65044606650446,413.8666666666667
Oklahoma,2011,1.1400000000000001,0.19,0.59,1.92,270.22222222222223,37.70542635658914,122.49797242497972,409.6
Oklahoma,2010,1.1600000000000001,0.18,0.58,1.92,274.962962962963,35.72093023255813,120.42173560421736,409.6
Oklahoma,2009,1.1700000000000002,0.18,0.58,1.93,277.33333333333337,35.72093023255813,120.42173560421736,411.73333333333335
Oklahoma,2008,1.22,0.18,0.58,1.97,289.18518518518516,35.72093023255813,120.42173560421736,420.26666666666665
Oklahoma,2007,1.1700000000000002,0.17,0.5700000000000001,1.91,277.33333333333337,33.736434108527135,118.34549878345501,407.46666666666664
Oklahoma,2006,1.1300000000000001,0.17,0.56,1.87,267.8518518518519,33.736434108527135,116.26926196269262,398.9333333333334
Oklahoma,2005,1.09,0.16,0.55,1.8,258.3703703703704,31.751937984496124,114.19302514193026,384
Oklahoma,2004,1.11,0.13,0.46,1.7,263.11111111111114,25.7984496124031,95.50689375506896,362.6666666666667
Oklahoma,2003,1.06,0.13,0.74,1.93,251.25925925925927,25.7984496124031,153.64152473641525,411.73333333333335
Oklahoma,2002,1.12,0.13,0.58,1.82,265.4814814814815,25.7984496124031,120.42173560421736,388.2666666666667
Oklahoma,2001,1.11,0.12000000000000001,0.43000000000000005,1.6500000000000001,263.11111111111114,23.813953488372096,89.27818329278186,352.00000000000006
Oklahoma,2000,1.12,0.12000000000000001,0.44,1.6900000000000002,265.4814814814815,23.813953488372096,91.35442011354421,360.53333333333336
Oklahoma,1999,1.11,0.12000000000000001,0.44,1.6800000000000002,263.11111111111114,23.813953488372096,91.35442011354421,358.40000000000003
Oklahoma,1998,1.12,0.12000000000000001,0.43000000000000005,1.6800000000000002,265.4814814814815,23.813953488372096,89.27818329278186,358.40000000000003
Oklahoma,1997,1.1,0.12000000000000001,0.43000000000000005,1.6500000000000001,260.74074074074076,23.813953488372096,89.27818329278186,352.00000000000006
Oklahoma,1996,1.09,0.12000000000000001,0.45,1.6600000000000001,258.3703703703704,23.813953488372096,93.43065693430657,354.1333333333334
Oklahoma,1995,1.1,0.12000000000000001,0.44,1.6600000000000001,260.74074074074076,23.813953488372096,91.35442011354421,354.1333333333334
Oklahoma,1994,1.1500000000000001,0.13,0.5,1.78,272.59259259259267,25.7984496124031,103.81184103811842,379.73333333333335
Oklahoma,1993,1.11,0.11,0.48000000000000004,1.7,263.11111111111114,21.829457364341085,99.65936739659368,362.6666666666667
Oklahoma,1992,1.1300000000000001,0.13,0.55,1.81,267.8518518518519,25.7984496124031,114.19302514193026,386.1333333333334
Oklahoma,1991,1.09,0.13,0.54,1.76,258.3703703703704,25.7984496124031,112.1167883211679,375.4666666666667
